customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_139379,Deepa,40,1,1,0,1.0,165915.13,119.0,Drivers,3.0,0.0,34799.37,20988.61,58,670.0,0,0,0.0
CST_135916,Pedro,38,0,0,1,0.0,105310.41,351.0,Cooking staff,1.0,1.0,15009.09,24358.65,8,939.0,0,0,0.0
CST_102692,er Ingrid,27,0,1,1,0.0,193208.69,5398.0,Unknown,2.0,0.0,28025.96,28709.53,50,768.0,0,0,0.0
CST_102280,Dave Clarke,40,0,0,0,2.0,163200.93,2296.0,Unknown,4.0,0.0,41331.67,32660.31,84,850.0,0,0,0.0
CST_107829,Kevin Yao,42,0,1,1,1.0,107400.26,1382.0,Laborers,2.0,1.0,44033.22,15719.89,28,853.0,0,0,0.0
CST_120023,David Beasley,49,0,0,0,0.0,142558.83,1678.0,Sales staff,2.0,0.0,38146.16,22053.45,50,786.0,0,0,0.0
CST_124312,Paul Carrel,48,1,1,0,0.0,247054.98,1972.0,Managers,2.0,0.0,28061.44,67838.99,14,886.0,0,0,0.0
CST_119170,Alwyn Scott,27,1,1,1,0.0,183729.4,778.0,Drivers,2.0,1.0,35062.64,57286.25,7,880.0,0,0,0.0
CST_148407,Erman,53,1,1,1,0.0,173237.09,1796.0,Drivers,2.0,0.0,45063.93,60334.05,50,696.0,0,0,0.0
CST_147409,Busvine,38,0,0,1,1.0,183600.32,3560.0,Laborers,3.0,1.0,12876.04,38225.0,83,665.0,0,0,1.0
CST_130568,Dhanya,40,1,1,1,2.0,256925.12,1115.0,Drivers,4.0,0.0,51452.15,81759.25,72,683.0,0,0,1.0
CST_125962,Mark John,38,0,0,1,0.0,168269.13,3121.0,Unknown,2.0,0.0,51206.57,51169.44,39,763.0,0,0,0.0
CST_144302,Alexei,38,0,1,0,0.0,309734.22,1588.0,Managers,2.0,0.0,56125.33,83600.75,78,677.0,0,0,1.0
CST_105410,Jonathan Stempel,33,0,0,1,1.0,201852.06,2938.0,Sales staff,3.0,0.0,55216.93,30616.35,90,696.0,0,0,1.0
CST_151055,Blount,27,1,1,1,0.0,200243.04,5265.0,Drivers,2.0,0.0,40706.62,46788.55,78,740.0,0,0,0.0
CST_138815,Kaustubh,41,0,0,1,0.0,75298.93,1717.0,Sales staff,1.0,0.0,15283.83,21171.62,81,690.0,0,0,0.0
CST_121946,Lawrence White,30,0,1,1,2.0,133964.83,2411.0,Core staff,4.0,1.0,37133.12,50239.06,10,914.0,0,0,0.0
CST_135255,Karen,51,0,1,0,2.0,122110.29,863.0,Accountants,4.0,1.0,38736.5,12997.37,55,828.0,0,0,0.0
CST_100007,Kevin Gray,55,1,0,1,0.0,148798.62,3045.0,Core staff,1.0,1.0,27858.49,39374.97,84,902.0,0,0,0.0
CST_151351,Vlastelica,38,1,1,1,0.0,182242.6,341.0,Laborers,2.0,1.0,39087.61,35864.42,31,923.0,0,0,0.0
CST_139678,Steven,29,0,0,0,2.0,77697.34,2673.0,High skill tech staff,4.0,0.0,22788.81,28159.54,72,829.0,0,0,0.0
CST_138464,Sakthi,53,0,0,0,0.0,146628.52,1325.0,Cooking staff,2.0,1.0,27882.76,39242.12,0,874.0,0,0,0.0
CST_102091,Herbert Lash,54,0,1,1,0.0,271396.52,1673.0,High skill tech staff,2.0,0.0,36829.31,66740.63,25,754.0,0,0,0.0
CST_140456,Emily,32,1,1,1,1.0,176266.1,385.0,Laborers,2.0,0.0,24943.63,24717.93,35,811.0,0,0,0.0
CST_155890,Petty,53,0,0,1,0.0,166181.57,2937.0,Core staff,1.0,0.0,14979.64,18870.26,34,868.0,0,0,0.0
CST_133124,Alex,38,0,0,1,0.0,166925.73,244.0,High skill tech staff,2.0,1.0,26231.23,25222.54,13,803.0,0,0,0.0
CST_162681,Volcovici,50,1,0,1,0.0,208215.7,308.0,Laborers,2.0,0.0,37938.6,36250.83,15,945.0,0,0,0.0
CST_165209,Sriring,54,0,0,1,0.0,182995.51,3710.0,Unknown,2.0,0.0,14798.78,35378.75,1,676.0,0,0,0.0
CST_154487,Aubin,48,0,0,0,1.0,221028.11,1133.0,Waiters/barmen staff,3.0,0.0,51572.09,39855.71,99,886.0,0,0,0.0
CST_129612,Mike,55,0,1,1,1.0,192721.71,1059.0,Sales staff,3.0,0.0,40142.59,53895.15,96,666.0,0,0,0.0
CST_140937,Krista,38,0,0,1,1.0,253428.86,1571.0,Unknown,2.0,0.0,47302.85,34332.21,47,680.0,0,0,0.0
CST_120175,Axel Threlfall,42,0,0,0,1.0,52032.34,2465.0,Laborers,3.0,1.0,14600.62,9400.75,40,671.0,0,0,0.0
CST_115044,rad Haynes,51,0,0,0,0.0,88238.32,1223.0,Cleaning staff,2.0,0.0,8448.17,29521.5,94,500.0,2,1,1.0
CST_121157,Matt Daily,42,0,1,1,0.0,173058.53,2867.0,Medicine staff,2.0,1.0,18542.37,37957.11,7,726.0,0,0,0.0
CST_119826,Huw Jones,35,0,1,1,0.0,255302.76,909.0,Sales staff,2.0,0.0,29190.7,69668.49,63,651.0,0,0,0.0
CST_143583,Lawrence,45,0,0,1,0.0,185445.94,1992.0,Sales staff,2.0,0.0,27450.06,30033.81,10,670.0,0,0,0.0
CST_141100,raden,29,1,0,1,2.0,136013.9,2231.0,Core staff,4.0,0.0,13427.01,48665.55,96,878.0,0,0,0.0
CST_102567,Paul S,54,0,0,1,0.0,102490.87,2033.0,Sales staff,2.0,0.0,41072.64,26731.21,72,751.0,0,0,0.0
CST_157228,Gupta,43,1,1,1,2.0,130737.75,3354.0,Sales staff,4.0,0.0,12298.34,36089.48,33,897.0,0,0,0.0
CST_120954,Maria Sheahan,39,0,1,1,1.0,167986.48,1712.0,Accountants,2.0,1.0,20078.85,47927.45,38,842.0,0,0,0.0
CST_110441,Christiaan Hetzer,48,0,0,1,0.0,237684.25,3324.0,Laborers,2.0,0.0,12596.58,59074.51,46,687.0,0,0,0.0
CST_109481,Nick Brown,48,0,0,1,0.0,115335.22,1072.0,Laborers,2.0,0.0,10111.61,27814.62,35,735.0,0,0,0.0
CST_112704,Sayantani Ghosh,41,0,0,1,0.0,80995.03,1639.0,Sales staff,1.0,1.0,38107.59,19649.05,67,869.0,0,0,0.0
CST_124572,Steve Slater,54,0,0,1,1.0,149427.21,3278.0,Core staff,3.0,0.0,39876.51,54541.61,99,787.0,0,0,0.0
CST_105349,Dena Aubin,32,1,0,1,0.0,144263.92,881.0,Drivers,1.0,0.0,8337.99,30906.31,94,696.0,0,0,0.0
CST_126385,Jonathan Stempel,42,1,0,0,0.0,270846.18,1546.0,Unknown,2.0,0.0,33871.66,46719.91,58,815.0,0,0,0.0
CST_160680,Wolf,47,0,0,0,0.0,200767.0,521.0,Managers,2.0,0.0,26317.93,79073.56,34,937.0,0,0,0.0
CST_165734,Chua,48,1,1,1,0.0,251378.88,1205.0,Laborers,2.0,1.0,27404.97,81950.84,19,818.0,0,0,0.0
CST_114053,Kentaro Sugiyama,34,0,0,1,0.0,167006.78,197.0,High skill tech staff,2.0,0.0,54734.92,21715.55,37,796.0,0,0,0.0
CST_127018,autos correspondent,50,0,1,0,0.0,286723.85,2285.0,Sales staff,1.0,0.0,31870.3,56503.85,95,863.0,0,0,0.0
CST_110477,Sebastian Moffett,26,0,0,0,0.0,125115.12,1627.0,Sales staff,2.0,0.0,44530.3,29667.91,32,850.0,0,0,0.0
CST_109651,Lefteris Papadimas,35,0,0,1,0.0,166997.56,1680.0,Private service staff,2.0,0.0,16153.9,33122.22,78,549.0,0,1,1.0
CST_103674,en Berkowitz,41,1,0,1,0.0,134854.53,2089.0,Laborers,2.0,0.0,25889.38,21288.52,53,699.0,0,0,0.0
CST_128802,Alan,30,1,1,1,0.0,310473.09,1808.0,Unknown,2.0,1.0,53881.45,54794.54,64,841.0,0,0,0.0
CST_122294,Leila Abboud,36,0,0,0,2.0,170920.59,1305.0,Medicine staff,3.0,0.0,31715.31,36025.81,74,781.0,0,0,0.0
CST_134539,Alexei,37,1,1,1,1.0,292077.72,1203.0,Core staff,3.0,0.0,17039.22,30401.21,71,755.0,0,0,0.0
CST_122894,Laurence Frost,31,0,0,1,0.0,242901.04,4478.0,Medicine staff,2.0,0.0,37706.54,29788.51,8,860.0,0,0,0.0
CST_105930,Ryan Vlastelica,32,0,0,1,0.0,115686.78,344.0,Unknown,1.0,0.0,11349.04,20956.94,54,687.0,0,0,0.0
CST_131678,Dhanya,31,1,1,1,0.0,170038.49,3680.0,Managers,2.0,0.0,26950.77,67951.9,44,696.0,0,0,0.0
CST_146847,David,43,1,0,0,0.0,99710.03,1675.0,Low-skill Laborers,1.0,0.0,26695.5,38695.94,99,766.0,0,0,0.0
CST_156265,Raymond,47,1,1,0,2.0,180677.72,633.0,Laborers,4.0,0.0,38066.02,41105.35,24,941.0,0,0,0.0
CST_100901,Stephen Aldred,40,0,0,1,1.0,91515.6,688.0,Unknown,2.0,0.0,8988.69,16603.23,40,924.0,0,0,0.0
CST_120789,Noah Barkin,43,0,0,1,0.0,242702.52,3330.0,Laborers,2.0,0.0,58650.99,31749.94,33,853.0,0,0,0.0
CST_149250,Valetkevitch,45,0,0,0,0.0,172020.24,3003.0,Core staff,1.0,0.0,26752.37,35267.05,63,909.0,0,0,0.0
CST_113048,Kate Holton,46,1,0,1,0.0,175034.92,3261.0,Unknown,2.0,0.0,17154.62,65482.32,99,676.0,0,0,0.0
CST_161557,Cox,54,1,0,1,1.0,95753.5,1472.0,Unknown,3.0,0.0,12634.02,24769.61,86,752.0,0,0,0.0
CST_142818,Marc,26,1,0,0,0.0,198607.68,384.0,Drivers,1.0,1.0,57638.4,24062.67,89,662.0,0,0,1.0
CST_161694,Smith,26,0,0,0,0.0,223481.01,1178.0,Core staff,1.0,0.0,24234.67,31786.95,77,764.0,0,0,0.0
CST_113606,rad Haynes,38,1,1,0,1.0,140332.54,4386.0,Drivers,3.0,0.0,17649.1,32486.71,84,872.0,0,0,0.0
CST_120275,Qing Aileen,45,0,0,1,0.0,250803.48,885.0,Sales staff,4.0,0.0,30674.42,68008.81,85,646.0,1,1,1.0
CST_109286,Siddharth Cavale,54,1,1,0,0.0,183359.16,716.0,Drivers,2.0,0.0,18600.92,60053.79,81,571.0,1,1,0.0
CST_118743,Jason Lange,37,1,1,1,0.0,285611.15,5434.0,Laborers,1.0,0.0,30580.41,43405.82,72,500.0,2,0,1.0
CST_162355,Baker,37,0,0,1,0.0,279585.05,3183.0,Unknown,2.0,0.0,53348.78,57027.53,94,539.0,2,0,1.0
CST_130551,Mohamed,38,0,0,1,0.0,161076.56,918.0,Private service staff,2.0,1.0,49398.87,58214.65,92,605.0,1,1,1.0
CST_114906,Mari Saito,43,0,0,0,0.0,109476.24,503.0,Sales staff,1.0,0.0,9664.68,26049.76,41,755.0,0,0,0.0
CST_157047,Prasad,39,0,0,1,0.0,171216.53,4033.0,Laborers,2.0,0.0,50014.34,44627.1,88,902.0,0,0,0.0
CST_114725,Katharina Bart,27,0,0,0,0.0,233793.75,973.0,Sales staff,2.0,1.0,20185.61,47400.74,62,887.0,0,0,0.0
CST_149756,Krauskopf,30,1,1,1,1.0,145357.4,3027.0,Unknown,3.0,0.0,14495.22,27120.59,46,828.0,0,0,0.0
CST_151201,Cole,48,0,0,0,0.0,75678.32,937.0,Sales staff,2.0,0.0,28970.51,9005.03,75,689.0,0,0,1.0
CST_157501,Hirschler,33,0,0,1,1.0,196198.99,512.0,Laborers,3.0,1.0,14839.89,59253.32,69,905.0,0,0,0.0
CST_157244,Bart,45,0,0,0,1.0,67522.04,3053.0,High skill tech staff,3.0,0.0,10447.86,14189.43,87,789.0,0,0,0.0
CST_153714,Carrel,31,0,0,1,0.0,238458.22,1163.0,Laborers,1.0,0.0,47677.37,82349.26,71,879.0,0,0,0.0
CST_148040,Hua,46,0,0,1,0.0,84255.98,4138.0,Managers,2.0,1.0,6117.39,17173.39,11,873.0,0,0,0.0
CST_102571,Sinead Carew,49,0,0,1,0.0,134289.73,1364.0,Core staff,2.0,1.0,10019.9,25599.88,64,752.0,0,0,0.0
CST_111924,Ilaina Jonas,44,0,0,1,0.0,210602.77,1822.0,Accountants,2.0,0.0,20103.81,45476.94,75,940.0,0,0,0.0
CST_144754,Jessica,25,1,1,0,1.0,294083.52,479.0,Drivers,3.0,1.0,14258.59,69328.48,99,762.0,0,0,0.0
CST_100843,Foo Yun,47,0,0,0,0.0,127839.44,439.0,Core staff,2.0,0.0,35824.06,31436.68,61,909.0,0,0,0.0
CST_151162,Merritt,34,1,0,0,1.0,308094.31,2822.0,Laborers,3.0,0.0,18450.94,41567.1,29,804.0,0,0,0.0
CST_165929,Golubkova,51,0,0,1,0.0,234941.52,3297.0,Managers,2.0,0.0,8508.66,62772.96,34,883.0,0,0,0.0
CST_127093,Henry,39,0,1,0,0.0,230808.32,2074.0,Unknown,2.0,0.0,15386.49,52637.55,30,764.0,0,0,0.0
CST_115214,Steve Slater,38,0,0,1,0.0,166431.98,684.0,Laborers,2.0,0.0,23954.96,49705.76,36,915.0,0,0,0.0
CST_111820,Caroline Valetkevitch,25,1,0,1,0.0,155020.8,601.0,Sales staff,1.0,0.0,35867.61,37741.04,89,937.0,0,0,0.0
CST_125739,Samuel Shen,49,1,0,0,0.0,201340.12,1496.0,Low-skill Laborers,2.0,1.0,22150.61,32571.94,90,524.0,0,0,1.0
CST_134966,Andrea,51,1,0,1,0.0,181335.14,964.0,Unknown,2.0,1.0,40427.67,23747.9,78,580.0,1,1,1.0
CST_105351,Alex Frew,52,1,0,0,1.0,202915.08,367.0,Sales staff,3.0,0.0,37095.01,49942.72,11,769.0,0,0,0.0
CST_140161,Brenda,31,0,0,1,0.0,144908.14,659.0,Cooking staff,1.0,1.0,42511.23,15473.93,81,720.0,0,0,0.0
CST_146296,Casey,45,0,0,1,0.0,198214.07,1814.0,Core staff,2.0,0.0,51612.78,25119.95,15,760.0,0,0,0.0
CST_103253,Jessica Wohl,45,0,0,0,0.0,113528.3,968.0,High skill tech staff,1.0,0.0,22335.84,34999.41,50,687.0,0,0,0.0
CST_129472,Rick,45,1,0,0,0.0,130624.03,3164.0,Laborers,1.0,0.0,19166.16,30800.06,50,727.0,0,0,0.0
CST_125529,Rod Nickel,47,0,0,1,1.0,111189.49,3978.0,Unknown,3.0,1.0,25254.43,28540.31,0,857.0,0,0,0.0
CST_146446,Michael,30,1,0,0,0.0,308496.89,501.0,Managers,2.0,1.0,29640.17,83197.13,30,726.0,0,0,0.0
CST_111242,Gabriel Debenedetti,38,1,1,1,0.0,255268.29,1365.0,Laborers,2.0,0.0,35907.71,64997.5,97,871.0,0,0,0.0
CST_161316,Kaneko,50,0,0,0,0.0,160247.35,2340.0,Core staff,2.0,0.0,40989.48,36123.77,92,862.0,0,0,0.0
CST_103401,Farah Master,25,0,0,1,1.0,287725.14,1832.0,Unknown,3.0,0.0,10093.07,30141.73,52,801.0,0,0,0.0
CST_148462,George,33,0,0,0,1.0,174570.01,615.0,Sales staff,2.0,0.0,28989.96,64592.8,46,866.0,0,0,0.0
CST_148762,Saleem,48,1,1,0,0.0,292262.26,714.0,Drivers,1.0,0.0,46764.77,31449.13,42,740.0,0,0,0.0
CST_114189,Yayat Supriatna,39,0,1,1,1.0,220239.92,3519.0,Sales staff,3.0,0.0,51391.36,76167.0,69,656.0,0,0,0.0
CST_161693,Baynes,29,0,0,0,0.0,182750.46,138.0,Sales staff,1.0,0.0,33873.11,67935.9,35,837.0,0,0,0.0
CST_142103,"""John",50,0,0,0,0.0,291409.33,2480.0,Unknown,2.0,0.0,55467.73,43234.92,27,720.0,0,0,0.0
CST_127734,Chiang,41,0,0,1,0.0,221632.61,1603.0,Laborers,2.0,1.0,29166.25,44228.98,3,781.0,0,0,0.0
CST_125659,Lionel Laurent,45,0,0,0,0.0,286205.39,2086.0,Unknown,2.0,0.0,34369.79,56096.84,18,754.0,0,0,0.0
CST_128685,Silvia,52,1,0,0,1.0,168222.56,1052.0,Core staff,3.0,0.0,24713.78,44533.16,96,565.0,1,1,1.0
CST_105184,Michael Erman,54,0,0,1,0.0,129584.33,3332.0,Private service staff,2.0,0.0,25922.7,15043.61,53,730.0,0,0,0.0
CST_127735,ijoy An,43,1,0,0,1.0,237281.56,1369.0,Sales staff,3.0,0.0,59061.07,42411.1,18,879.0,0,0,0.0
CST_112331,Patrick Rucker,40,0,0,1,0.0,318399.52,279.0,Core staff,1.0,0.0,22726.19,46250.64,26,744.0,0,0,0.0
CST_116516,Michelle Martin,40,1,0,0,0.0,100236.26,988.0,Laborers,2.0,0.0,26477.77,16519.61,94,562.0,1,1,1.0
CST_135355,Rick,41,0,0,1,0.0,85249.29,2765.0,Laborers,2.0,0.0,12503.33,9174.2,20,719.0,0,0,0.0
CST_116346,Ilaina Jonas,23,0,0,0,2.0,357384.27,2542.0,Core staff,4.0,0.0,63736.23,44862.06,32,891.0,0,0,0.0
CST_138391,James,44,0,0,1,0.0,115807.84,377.0,Medicine staff,1.0,0.0,20458.21,28443.85,29,941.0,0,0,0.0
CST_148466,Leong,34,0,0,1,0.0,116274.75,2165.0,Unknown,1.0,0.0,27117.7,18162.25,30,935.0,0,0,0.0
CST_106188,Diane Bartz,29,0,1,0,1.0,198005.38,1207.0,Unknown,3.0,0.0,29417.06,72773.28,63,919.0,0,0,0.0
CST_130924,Chris,54,0,0,0,0.0,174531.41,5455.0,Medicine staff,2.0,0.0,23507.83,60136.0,50,771.0,0,0,0.0
CST_146100,Ernest,43,1,1,1,0.0,153947.25,2274.0,Sales staff,2.0,0.0,27912.21,19966.88,29,673.0,0,0,0.0
CST_109476,Pedro Nicolaci,38,0,0,1,0.0,200980.72,250.0,Sales staff,2.0,1.0,23761.92,35998.16,54,654.0,0,0,0.0
CST_136123,Andrew,49,1,1,1,1.0,103587.86,1023.0,Drivers,3.0,1.0,7334.69,23278.52,37,695.0,0,0,0.0
CST_120629,"ini ""John",30,1,1,1,0.0,143509.49,1688.0,Managers,2.0,0.0,42430.43,37181.22,73,880.0,0,0,0.0
CST_129846,Katharina,47,0,0,1,0.0,161851.28,1087.0,Core staff,1.0,0.0,41755.51,24687.96,39,836.0,0,0,0.0
CST_149208,Katz,29,1,1,1,1.0,205214.94,755.0,Laborers,3.0,0.0,10196.0,27907.4,79,500.0,0,0,1.0
CST_130819,Jason,27,0,0,1,1.0,131465.12,668.0,Core staff,2.0,0.0,24676.95,32139.03,4,863.0,0,0,0.0
CST_105554,Dominic Lau,38,1,0,1,0.0,197502.37,1030.0,Unknown,2.0,0.0,53713.84,30674.55,25,786.0,0,0,0.0
CST_115720,Ari Rabinovitch,23,1,0,0,1.0,226186.07,2837.0,Laborers,3.0,0.0,27434.21,44442.14,99,673.0,0,0,1.0
CST_138738,Alistair,28,0,0,1,0.0,236741.69,3384.0,Laborers,2.0,0.0,65581.68,60369.92,31,806.0,0,0,0.0
CST_148353,Lash,39,0,1,1,1.0,154551.92,1761.0,Unknown,3.0,0.0,48528.92,21604.24,22,905.0,0,0,0.0
CST_157891,Katz,53,0,0,0,1.0,182713.64,1353.0,Unknown,3.0,0.0,29503.97,30311.95,23,709.0,0,0,0.0
CST_128208,Deepa,55,0,0,1,0.0,172366.54,1659.0,Laborers,2.0,1.0,45871.15,18292.27,61,939.0,0,0,0.0
CST_136638,Clara,53,1,1,1,2.0,94967.68,947.0,Laborers,4.0,0.0,23046.93,17588.47,17,700.0,0,0,0.0
CST_125618,LaCapra,53,0,0,1,0.0,227932.31,396.0,Unknown,2.0,0.0,39766.41,38604.62,78,948.0,0,0,0.0
CST_122276,Ahmed,37,1,1,1,0.0,168483.0,691.0,Managers,2.0,0.0,7824.75,31959.2,97,925.0,0,0,0.0
CST_144034,Kate,38,0,0,1,0.0,203612.86,2652.0,Sales staff,2.0,0.0,34155.34,26207.9,84,683.0,0,0,0.0
CST_154713,Zieminski,47,0,0,1,1.0,214431.56,5156.0,Core staff,3.0,0.0,33271.49,52479.31,8,840.0,0,0,0.0
CST_104897,Mark Felsenthal,34,0,0,1,0.0,65046.45,4263.0,Sales staff,2.0,0.0,34771.87,22570.13,36,824.0,0,0,0.0
CST_149427,Mutikani,41,1,1,1,0.0,236605.43,1240.0,Laborers,1.0,0.0,33095.59,72905.97,77,868.0,0,0,0.0
CST_113925,Suzanne Barlyn,50,0,1,1,0.0,175420.8,392.0,Laborers,2.0,0.0,46369.34,63734.94,57,871.0,0,0,0.0
CST_119883,Yoko Kubota,26,0,0,0,1.0,202758.38,2162.0,Cooking staff,3.0,1.0,35670.27,61962.77,44,699.0,0,0,0.0
CST_158382,Goldstein,53,1,0,1,0.0,175771.01,2872.0,Drivers,2.0,0.0,24607.61,21317.52,19,715.0,0,0,0.0
CST_131980,Patrick,53,0,1,0,0.0,313196.47,1678.0,Accountants,1.0,0.0,48379.34,78296.85,25,892.0,0,0,0.0
CST_106060,Alan Wheatley,30,0,0,0,0.0,138880.63,3683.0,Private service staff,2.0,0.0,20973.7,30356.35,87,747.0,0,0,0.0
CST_130524,Emily,40,1,1,0,2.0,251494.73,1988.0,Drivers,4.0,0.0,32079.82,56310.85,79,937.0,0,0,0.0
CST_131434,Chris,41,0,0,0,0.0,168446.19,1370.0,Unknown,1.0,1.0,27918.49,35509.34,99,645.0,1,1,1.0
CST_113592,Yereth Rosen,24,0,0,1,0.0,162624.01,1295.0,Core staff,2.0,0.0,28417.07,42647.18,67,790.0,0,0,0.0
CST_128330,Alistair,42,1,0,1,1.0,109041.71,876.0,Drivers,3.0,0.0,23797.8,12730.92,3,796.0,0,0,0.0
CST_134010,Grant,49,1,1,1,1.0,150518.94,983.0,Unknown,3.0,0.0,30046.39,54829.45,61,745.0,0,0,0.0
CST_151460,Jonas,39,0,0,1,2.0,77359.43,866.0,Sales staff,4.0,0.0,28905.88,17896.66,23,737.0,0,0,0.0
CST_115698,James Pomfret,25,1,1,0,0.0,151096.06,438.0,Unknown,2.0,0.0,16773.24,16773.06,6,750.0,0,0,0.0
CST_146659,Sarah,53,1,0,0,1.0,136621.97,1085.0,Drivers,3.0,0.0,13885.28,22644.63,51,843.0,0,0,0.0
CST_162068,Saba,52,0,1,1,1.0,143078.56,1799.0,Sales staff,2.0,0.0,11220.23,25248.29,96,683.0,0,0,0.0
CST_117084,Caroline Valetkevitch,45,0,0,0,0.0,138346.41,1890.0,Core staff,1.0,0.0,33445.21,22082.23,81,654.0,0,0,0.0
CST_161411,Jones,27,1,1,1,0.0,177550.87,4187.0,Drivers,2.0,1.0,38726.37,30587.34,65,908.0,0,0,0.0
CST_162370,Wu,32,0,1,1,0.0,166088.9,415.0,Cleaning staff,2.0,0.0,38810.25,23896.62,5,659.0,0,0,0.0
CST_132016,Victoria,40,0,1,1,0.0,290419.72,4195.0,Accountants,2.0,1.0,46527.93,38386.39,38,662.0,0,0,0.0
CST_158798,Stecklow,41,1,1,1,0.0,251554.34,2215.0,Drivers,2.0,0.0,38908.32,52218.89,44,912.0,0,0,0.0
CST_131940,Lauren,28,0,0,1,0.0,182862.51,449.0,Accountants,2.0,0.0,32555.6,33034.02,27,847.0,0,0,0.0
CST_106664,Sinead Cruise,45,0,0,1,1.0,254057.95,578.0,Security staff,3.0,0.0,29199.69,58390.29,40,928.0,0,0,0.0
CST_125389,Nathan Layne,46,0,0,1,0.0,94992.3,1161.0,Laborers,2.0,0.0,29691.84,16259.9,24,730.0,0,0,0.0
CST_135481,Deepa,34,0,0,1,1.0,138933.58,2258.0,Laborers,3.0,0.0,28718.43,31858.49,54,736.0,0,0,0.0
CST_130701,Poornima,54,0,0,1,1.0,297799.47,2636.0,Realty agents,3.0,0.0,38835.06,72253.47,92,672.0,0,0,0.0
CST_110700,Yoko Kubota,46,1,0,0,1.0,292844.69,1648.0,Laborers,3.0,0.0,19454.83,51872.32,14,654.0,0,0,0.0
CST_101992,Tony Munroe,38,1,1,1,0.0,259173.79,333.0,Managers,2.0,0.0,46025.4,50440.74,0,708.0,0,0,0.0
CST_130746,Grant,27,1,0,0,0.0,128473.37,1509.0,Unknown,2.0,0.0,33794.84,24611.16,60,904.0,0,0,0.0
CST_106975,Gavin Jones,55,0,0,1,0.0,145969.5,571.0,Laborers,2.0,0.0,42144.07,30195.93,74,651.0,0,0,0.0
CST_138424,Sumeet,30,0,0,0,0.0,95700.18,482.0,Medicine staff,2.0,1.0,9372.91,30230.04,92,609.0,1,1,0.0
CST_161200,Denina,48,0,0,0,0.0,255547.68,1193.0,Unknown,1.0,1.0,10902.78,84490.02,62,762.0,0,0,0.0
CST_101840,Lauren Tara,39,0,1,1,1.0,82439.2,331.0,Core staff,3.0,0.0,10245.57,32906.55,18,714.0,0,0,0.0
CST_104628,Ryan Vlastelica,42,0,1,0,0.0,62035.87,921.0,Unknown,2.0,0.0,46020.43,20888.47,53,795.0,0,0,0.0
CST_110718,Phil Wahba,35,0,1,1,0.0,278220.16,3786.0,High skill tech staff,2.0,0.0,35949.85,69897.32,13,740.0,0,0,0.0
CST_141658,Anna,48,0,1,1,1.0,150009.45,1459.0,Unknown,3.0,0.0,22008.85,28641.63,60,903.0,0,0,0.0
CST_109220,James Regan,52,0,0,1,1.0,54367.47,934.0,Medicine staff,3.0,0.0,11827.35,11551.57,16,754.0,0,0,0.0
CST_146457,Laurence,46,0,0,1,0.0,200567.42,3570.0,Unknown,2.0,0.0,53629.42,51320.78,13,838.0,0,0,0.0
CST_144911,Frank,54,1,0,0,0.0,219523.45,885.0,Laborers,2.0,0.0,36349.52,54114.4,99,566.0,1,1,0.0
CST_149475,Framke,33,0,1,1,0.0,77461.66,4629.0,Sales staff,2.0,0.0,50885.74,23039.36,79,921.0,0,0,0.0
CST_163659,Prezioso,25,0,0,1,0.0,91322.64,1938.0,Cleaning staff,2.0,0.0,15437.42,14229.0,15,756.0,0,0,0.0
CST_107214,Sam Forgione,44,1,1,1,0.0,104745.45,2554.0,Laborers,2.0,0.0,29029.79,20195.44,40,728.0,0,0,0.0
CST_150708,Buckley,55,0,0,1,0.0,193772.8,1691.0,Unknown,1.0,0.0,24072.24,42894.25,97,782.0,0,0,0.0
CST_123373,Aradhana Aravindan,52,0,0,0,0.0,251700.69,2005.0,Managers,2.0,0.0,52264.48,65472.49,95,591.0,1,1,1.0
CST_112725,Dan Levine,31,0,0,1,0.0,87442.36,2171.0,Unknown,1.0,1.0,19069.99,9176.45,68,819.0,0,0,0.0
CST_118478,Malathi Nayak,35,1,1,1,0.0,342349.58,795.0,Drivers,2.0,0.0,66928.36,81622.69,94,715.0,0,0,0.0
CST_161272,Schomberg,47,0,1,0,2.0,290557.06,679.0,Core staff,4.0,0.0,61322.6,59209.87,28,926.0,0,0,0.0
CST_140848,Yereth,47,1,1,1,0.0,260262.06,2423.0,Security staff,2.0,0.0,44550.23,30135.19,88,793.0,0,0,0.0
CST_135935,Angela,23,0,1,0,2.0,81090.81,1039.0,Sales staff,4.0,0.0,8309.21,19503.39,87,852.0,0,0,0.0
CST_131804,ra,25,0,1,1,0.0,349939.18,3300.0,Managers,2.0,0.0,37020.04,82659.62,46,681.0,0,0,0.0
CST_146351,Lawrence,42,1,0,1,0.0,125612.4,3919.0,Laborers,2.0,1.0,31935.18,22767.62,84,768.0,0,0,0.0
CST_126463,Phil Wahba,41,0,0,1,1.0,79467.85,930.0,Laborers,3.0,1.0,10876.88,8963.15,41,679.0,0,0,0.0
CST_128212,Stefano,30,0,1,1,0.0,157488.42,3464.0,Laborers,2.0,0.0,29553.8,41785.72,90,819.0,0,0,0.0
CST_131651,Jonathan,30,0,1,1,0.0,147887.3,1280.0,Unknown,4.0,0.0,37084.91,42876.87,61,917.0,0,0,0.0
